CRSP_SPvw
-0.008655
0.012646
0.033429
-0.027161
-0.043456
0.012817
0.016309
-0.024762
0.032714
0.041341
-0.02394
0.022619
-0.036248
0.014955
0.026
0.039228
0.029334
0.029395
0.039809
0.024155
0.033405
0.003495
0.042102
-0.003442
0.044179
0.017643
0.034861
0.010088
0.009585
0.015133
0.025257
0.004128
-0.044441
0.021928
0.056035
0.026798
0.076441
-0.019801
0.062779
0.007752
-0.041653
0.060274
0.061401
0.044103
0.080388
-0.05497
0.053886
-0.032605
0.046321
0.017147
0.011994
0.071956
0.051336
0.011275
-0.017674
0.04097
-0.010109
-0.143124
0.063176
0.080111
0.062164
0.059673
0.0428
-0.031935
0.038979
0.037559
-0.023159
0.054431
-0.03022
-0.004989
-0.028079
0.064238
0.020822
0.062579
-0.04963
-0.017458
0.098488
-0.031585
-0.022304
0.026219
-0.012795
0.062594
-0.052088
-0.00412
-0.078268
0.00572
0.032375
-0.090952
-0.063706
0.077825
0.00687
-0.024506
-0.009317
-0.063435
-0.080361
0.01954
0.078787
0.009051
-0.014324
-0.019481
0.037572
-0.061001
-0.0078
-0.071349
-0.073987
0.007061
-0.108965
0.088599
0.059019
-0.058834
-0.026579
-0.015246
0.010308
0.082774
0.053251
0.012816
0.017932
0.019597
-0.010737
0.05556
0.009259
0.05178
0.019078
0.014403
-0.014982
-0.015584
0.013629
0.019488
-0.032954
0.003807
0.010817
0.014973
0.040559
0.033734
-0.023824
0.021152
-0.01724
-0.018926
0.031994
0.001717
0.037364
-0.009159
0.008067
-0.015672
0.038289
-6e-05
0.026442
0.002425
0.012909
0.012064
-0.028319
0.001587
0.005571
0.02415
0.026487
0.032527
0.018385
0.013768
0.015313
-0.019288
0.010894
0.043991
0.034459
-0.01662
-0.031197
0.015094
0.037468
0.01736
-0.041382
-0.006116
-0.061166
-0.031419
-0.0034
0.048629
0.012986
-0.082842
-0.007306
0.014955
-0.085467
-0.16698
-0.073512
0.011995
-0.082615
-0.103588
0.087634
0.09423
0.05464
0.002476
0.074482
0.034751
0.036534
-0.018259
0.060257
0.018983
-0.035751
0.030424
0.061014
0.015977
-0.080111
-0.053525
0.070451
-0.045434
0.090383
0.038726
-5.1e-05
0.067054
0.023349
0.032508
0.000625
0.029441
-0.011313
-0.016545
-0.019828
-0.054323
-0.070238
0.109014
-0.002727
0.009427
0.045205
0.043341
0.032866
-0.006034
-0.05979
0.041465
0.014363
0.022744
0.02512
-0.017837
0.005326
0.008508
0.052361
0.013013
0.037584
0.019621
0.02312
-0.013601
0.050672
-0.029207
0.03166
0.046268
0.030817
0.02595
-0.034666
0.045757
0.008056
0.006555
0.023309
0.020635
-0.013974
0.039777
-0.013928
0.023972
0.027631
-0.002473
-0.02943
0.056976
-0.014993
0.009101
0.012522
-0.019343
0.021297
-0.060086
-0.024547
0.083449
0.003373
-0.015247
-0.0491
-0.001742
0.06734
0.003747
0.018487
0.002675
0.036571
0.001247
0.000446
-0.017958
0.03579
0.019195
