yyyymm,EQPREM,DP,DY,EP,SVAR,BM,NTIS,TBL,LTR,TMS,DFY,DFR,INFL
199611,-0.02409128461042304,-3.933364820946943,-3.8625558559972784,-2.9965516099373932,0.0007037354,0.2050079191,0.0220673413,0.0503,0.0351,0.013999999999999999,0.006900000000000003,-0.008799999999999999,0.0018951358
199612,0.05629772324766519,-3.906355589926097,-3.928095576562503,-2.951035193004638,0.0017090846,0.2073427297,0.0241256867,0.0491,-0.0256,0.0182,0.006900000000000003,0.007000000000000003,0.0
199701,0.00323220235951793,-3.9622951998967357,-3.9027845523738636,-2.9976344580740832,0.0013600822,0.1962401029,0.0244069327,0.0503,-0.0079,0.018600000000000005,0.006699999999999998,0.0051,0.0031525851
199702,-0.046437768366259846,-3.964640252900873,-3.958730205133676,-2.990795187904119,0.0014747914,0.1943954108,0.0229109266,0.0501,0.0005,0.019300000000000005,0.0063,0.0023,0.0031426776
199703,0.05423658386992695,-3.917545942245285,-3.961094562716686,-2.9346602355584834,0.0020014615,0.2147802023,0.0211485434,0.0514,-0.0252,0.020900000000000002,0.0063,0.0030999999999999986,0.0025062657
199704,0.05529895214593239,-3.972054266242645,-3.915290701172676,-2.9888599925793025,0.003005081,0.2017410478,0.0169452901,0.0516,0.0255,0.018899999999999993,0.006100000000000008,-0.007099999999999999,0.00125
199705,0.03827010952502309,-4.0267295433908,-3.969804099839874,-3.0432257119946184,0.0020074558,0.1928785879,0.0132644502,0.0505,0.0097,0.019599999999999992,0.006199999999999997,0.0031000000000000003,-0.0006242197
199706,0.07362706403961423,-4.067019483487831,-4.0244844288714186,-3.083210044025854,0.0019744632,0.184287615,0.010846707,0.0493,0.0195,0.019500000000000003,0.006099999999999994,-0.0007999999999999986,0.0012492192
199707,-0.06082938737769908,-4.138468957426061,-4.063247173530079,-3.157692274085589,0.0020102151,0.171964943,0.0115926587,0.0505,0.0626,0.013200000000000003,0.006099999999999994,-0.009800000000000003,0.0012476606
199708,0.048392666973478826,-4.075542370450688,-4.134704277961689,-3.09779135927405,0.0024647217,0.1855054038,0.012877263,0.0514,-0.0317,0.015799999999999995,0.006000000000000005,0.0076999999999999985,0.0018691589
199709,-0.03753873540077126,-4.123587351568449,-4.0717983325180045,-3.148841916752475,0.0026264943,0.177967857,0.0146342661,0.0495,0.0316,0.015399999999999997,0.005500000000000005,-0.009000000000000005,0.0024875622
199710,0.041088997310395614,-4.084940189478856,-4.12002623103364,-3.1213312479859088,0.0093638214,0.1900006773,0.0162628256,0.0497,0.0341,0.0126,0.005699999999999997,-0.015,0.0024813896
199711,0.01310923467864035,-4.125019603722656,-4.081398181234713,-3.1725833695209635,0.00266211,0.1807462988,0.0156672081,0.0514,0.0148,0.010000000000000002,0.005500000000000005,-0.004700000000000001,-0.0006188119
199712,0.007134125262146104,-4.137092815433343,-4.121483644150664,-3.195884433061569,0.0022493744,0.1788008842,0.0155594713,0.0516,0.0184,0.008599999999999997,0.005600000000000008,-0.002100000000000001,-0.0012383901
199801,0.06519423561297463,-4.144099201631061,-4.134000228727824,-3.2074951220501284,0.0024688425,0.1788402734,0.0137396363,0.0504,0.02,0.0085,0.0058,-0.0063,0.0018598884
199802,0.04616932161581235,-4.209094578486407,-4.14101614953903,-3.27708755582872,0.0010533477,0.1654630971,0.0120563774,0.0509,-0.0072,0.009000000000000001,0.0058,0.0065,0.0018564356
199803,0.007319496248502647,-4.254759432029992,-4.20602100239705,-3.3273422859796256,0.0011367858,0.181140396,0.0164888614,0.0503,0.0025,0.009899999999999999,0.006000000000000005,0.0013,0.0018529957
199804,-0.02212283157643976,-4.2572312890809085,-4.248195763412199,-3.341194654527394,0.001614764,0.1758729222,0.0164053658,0.0495,0.0026,0.0109,0.006400000000000003,0.0027,0.0018495684
199805,0.03616094950423096,-4.231704778009525,-4.250710421430135,-3.3270291683078868,0.0009588233,0.1791022057,0.0190752061,0.05,0.0182,0.0092,0.006099999999999994,-0.0015000000000000013,0.0018461538
199806,-0.014252060828417182,-4.263906551627796,-4.2252261567393425,-3.370573261508032,0.0020973439,0.178060606,0.0240105767,0.0498,0.0228,0.007800000000000001,0.006000000000000005,-0.011300000000000001,0.0012285012
199807,-0.15845408290441274,-4.248199926632953,-4.259883307775587,-3.3664446481789687,0.0022281758,0.1794381089,0.0253535652,0.0496,-0.004,0.008800000000000002,0.0059999999999999915,-0.0015999999999999999,0.0012269939
199808,0.05696987338152883,-4.086600514930241,-4.2441865850045355,-3.2164734604759935,0.009333917,0.2114320916,0.0285190292,0.049,0.0465,0.005699999999999997,0.006200000000000011,-0.0376,0.0012254902
199809,0.07247436129882498,-4.143135709666517,-4.082609410466329,-3.284670448351396,0.0099710169,0.2032484042,0.0240829091,0.0461,0.0395,0.005600000000000001,0.006900000000000003,0.001800000000000003,0.0012239902
199810,0.05711344561287321,-4.219298019060163,-4.14206461156484,-3.3652357327596825,0.0051715275,0.1855190768,0.0207400892,0.0396,-0.0218,0.014399999999999996,0.008099999999999996,0.0028000000000000004,0.0024449878
199811,0.054865165057632684,-4.275665957621883,-4.218221885614731,-3.426020177265985,0.0019366789,0.1748468445,0.0220035773,0.0441,0.0097,0.009399999999999999,0.009300000000000003,0.0173,0.0
199812,0.0381166048385133,-4.329440683453012,-4.274597155721092,-3.4842179248060394,0.0032868972,0.1736113154,0.0200570294,0.0439,-0.0032,0.010299999999999997,0.010100000000000005,0.004200000000000001,-0.0006097561
199901,-0.03594993445386243,-4.3644151344692865,-4.324224303190127,-3.518504713066352,0.0033356136,0.1703206191,0.0155876993,0.0434,0.0121,0.0102,0.01050000000000001,0.00020000000000000052,0.0024405125
199902,0.034744610916514915,-4.326416843865045,-4.359231934530423,-3.4798176118368587,0.0034821497,0.1712768096,0.0184466675,0.0444,-0.052,0.0143,0.009899999999999992,0.0119,0.0012172855
199903,0.03258005755854622,-4.359314892167222,-4.321254291600066,-3.5120430866776893,0.0032135873,0.1728971707,0.0206681224,0.0444,-0.0008,0.0148,0.00910000000000001,0.001,0.0030395137
199904,-0.027124555112160942,-4.396574946473148,-4.359333130524312,-3.5266152043577645,0.002726626,0.1568258764,0.0251812663,0.0429,0.0021,0.0165,0.008400000000000005,-0.0045,0.0072727273
199905,0.049607051872880906,-4.371311798946327,-4.396599264800048,-3.4791605839841666,0.0030856487,0.1602311354,0.0258974347,0.045,-0.0185,0.0165,0.007900000000000004,0.000899999999999998,0.0
199906,-0.034678058601902234,-4.42433827787127,-4.371330038079604,-3.5104824144997897,0.0024092465,0.1542274468,0.0188685806,0.0457,-0.0078,0.017000000000000008,0.00789999999999999,-0.0082,0.0
199907,-0.008794284846967773,-4.387865794051987,-4.420436609405268,-3.454301733507375,0.0016111779,0.1587964727,0.0193704415,0.0455,-0.0077,0.0184,0.007599999999999996,-0.003599999999999999,0.0030084236
199908,-0.03237316826025672,-4.377699478497794,-4.383973256875591,-3.4249626821985824,0.0027298485,0.1562430269,0.0188807383,0.0472,-0.0053,0.0177,0.007500000000000007,0.0027,0.0023995201
199909,0.05836663540105213,-4.344860776589405,-4.37382804367174,-3.3734501767951914,0.0027049432,0.1636844982,0.0203796791,0.0468,0.0084,0.017800000000000003,0.00810000000000001,0.0008999999999999998,0.0047875524
199910,0.016715770384947287,-4.40450149156448,-4.343839724817463,-3.4026886649816293,0.0048759751,0.1576906607,0.0204452369,0.0486,-0.0012,0.016500000000000008,0.008300000000000002,0.0059,0.0017867778
199911,0.05710543648343812,-4.422363954036967,-4.40348148127594,-3.3911031346402276,0.0013542672,0.1555459671,0.0182804544,0.0507,-0.0061,0.015499999999999993,0.007900000000000004,0.0037000000000000006,0.0005945303
199912,-0.05529424482982085,-4.477577782763453,-4.421344983109348,-3.4177709248506303,0.0011487749,0.1471672594,0.0178887565,0.052,-0.0155,0.0162,0.006400000000000003,0.005299999999999999,0.0
200001,-0.021703805964044857,-4.423938054878034,-4.476182877830818,-3.3464706997741467,0.0052062998,0.15465416,0.0253587807,0.0532,0.0228,0.013400000000000009,0.005500000000000005,-0.024900000000000002,0.0029708853
200002,0.08964390737844899,-4.402226056187225,-4.4225391187976735,-3.3074605630456615,0.0030004662,0.1670564326,0.027418814,0.0555,0.0264,0.009100000000000004,0.006100000000000008,-0.0172,0.0059241706
200003,-0.0367835540571633,-4.4931588523750365,-4.400835040252813,-3.381428512383017,0.0066783159,0.1499735618,0.0182913901,0.0569,0.0367,0.004900000000000002,0.006900000000000003,-0.019800000000000005,0.0082449941
200004,-0.027145948047217858,-4.463030952415648,-4.494310929673727,-3.343823145943605,0.0079417469,0.1526004182,0.0119449458,0.0566,-0.0076,0.006400000000000003,0.0076000000000000095,-0.0039,0.0005841121
200005,0.020893632752663968,-4.442031639960686,-4.464190338190649,-3.3153768796096763,0.0051854234,0.1556687311,0.0091785275,0.0579,-0.0054,0.006100000000000001,0.009099999999999997,-0.0107,0.0011675423
200006,-0.01686958228355563,-4.466838016020212,-4.443186384863481,-3.3327821553246055,0.0023597572,0.1567779616,0.0071242127,0.0569,0.0244,0.005299999999999999,0.008099999999999996,0.008199999999999995,0.0052478134
200007,0.05592457175958139,-4.457511302057062,-4.473987555321425,-3.304943503608637,0.0020654329,0.155674151,0.0047122339,0.0596,0.0173,0.0015000000000000013,0.007000000000000006,0.0005999999999999998,0.0023201856
200008,-0.05848114955106665,-4.523640483168055,-4.4647123255798435,-3.352635034731566,0.0010392529,0.146053064,0.0046746382,0.0609,0.024,-0.0015000000000000013,0.007100000000000009,-0.0105,0.0
200009,-0.009215549632337356,-4.475927445490471,-4.530893737775219,-3.2865588382447224,0.0015999952,0.1537894629,0.0044689258,0.06,-0.0157,0.0011999999999999997,0.007300000000000001,0.0203,0.0052083333
200010,-0.08708514842406204,-4.472514544008221,-4.477476328981885,-3.304831372146872,0.0055682093,0.1493007889,0.0037442804,0.0611,0.0187,-0.0011000000000000038,0.007900000000000004,-0.0142,0.0017271157
200011,0.0006166638681208165,-4.390615832894612,-4.4740719666052,-3.24516420981715,0.0032724144,0.1572808929,0.0011574522,0.0617,0.0319,-0.0040999999999999995,0.008300000000000002,-0.005599999999999997,0.0005747126
200012,0.0268744316377051,-4.396214732140832,-4.392169538918109,-3.273576108869868,0.0052992481,0.1518515036,-0.0022617472,0.0577,0.0243,-0.001899999999999999,0.008099999999999996,0.002700000000000001,-0.0005743825
200101,-0.10074285319461783,-4.436386559722948,-4.402336313272806,-3.3384980189870976,0.004941018,0.1504496662,-0.0031925908,0.0515,0.0005,0.004700000000000003,0.007800000000000001,0.0354,0.0063218391
200102,-0.06961854749902173,-4.345720976990203,-4.442552067406744,-3.2735220948117743,0.0025284102,0.1560700913,-0.0068557205,0.0488,0.0191,0.006099999999999994,0.007700000000000012,-0.0063999999999999994,0.0039977156
200103,0.07075391702781518,-4.285559929593664,-4.351918473523796,-3.240066951988588,0.0071395945,0.1331135514,-0.0052134444,0.0442,-0.0074,0.011699999999999995,0.008599999999999997,0.0045000000000000005,0.0022753129
200104,0.002954094361713467,-4.365576320783313,-4.291569310227332,-3.379629432524255,0.0074262611,0.1224969006,-0.0025430255,0.0387,-0.0313,0.0206,0.0087,0.018500000000000003,0.0039727582
200105,-0.028006160526358896,-4.376692983735495,-4.371615696036886,-3.4548656073027546,0.0025362374,0.120510188,-0.0002482857,0.0362,0.0037,0.0232,0.0077999999999999875,0.0095,0.004522329
200106,-0.012156762036513478,-4.357453946678575,-4.382775429865598,-3.5049964723523663,0.0015083583,0.1252094328,0.0050407545,0.0349,0.0085,0.024099999999999996,0.00789999999999999,-0.003000000000000001,0.0016882386
200107,-0.0685318611185131,-4.345558979110116,-4.356389869378417,-3.57411112133373,0.0028996134,0.1249665833,0.0079138367,0.0351,0.0376,0.020999999999999998,0.00839999999999999,-0.0015000000000000013,-0.0028089888
200108,-0.08686928215631416,-4.278246788565765,-4.344502394453231,-3.5947488575480153,0.0022215212,0.1321641438,0.0099183208,0.0336,0.0206,0.021000000000000005,0.008300000000000002,-0.005000000000000001,0.0
200109,0.016555457879780192,-4.191928348979534,-4.277184964226524,-3.6046643309424833,0.0071675937,0.1486285882,0.008652734,0.0264,0.0081,0.0278,0.008599999999999997,-0.0233,0.0045070423
200110,0.07363967824094392,-4.209782927604504,-4.191845739275388,-3.6661611267055525,0.0032497725,0.1449013996,0.0107492736,0.0216,0.0464,0.028999999999999998,0.008800000000000002,-0.002699999999999994,-0.003365115
200111,0.007311728552682711,-4.282178321372422,-4.209693970939049,-3.784185421368443,0.002189358,0.1334813667,0.0111617665,0.0187,-0.0471,0.0366,0.008400000000000005,0.028300000000000002,-0.0016882386
200112,-0.01592645490986055,-4.289641017873419,-4.282095725839523,-3.839447957505588,0.0017979581,0.1312178459,0.0134648247,0.0169,-0.0183,0.040600000000000004,0.012800000000000006,0.009300000000000001,-0.003945885
200201,-0.021072276578757456,-4.274154323112603,-4.289850696779537,-3.8236179354188486,0.0021838795,0.1325605487,0.0111912895,0.0165,0.0138,0.0404,0.013200000000000003,0.003700000000000002,0.0022637238
200202,0.0355842125735562,-4.253385515243488,-4.274370401918655,-3.802495369051218,0.002567843,0.1301190857,0.0124990208,0.0172,0.0115,0.0391,0.013799999999999993,0.0014999999999999996,0.0039525692
200203,-0.06424002046878763,-4.289675359703147,-4.253595283450389,-3.8384418331394023,0.0020148209,0.2368334023,0.0137594442,0.0179,-0.0436,0.0425,0.013000000000000012,0.014100000000000001,0.005624297
200204,-0.009329455238924513,-4.219764024469623,-4.283148707254036,-3.7478989317026787,0.002319778,0.2477323126,0.015106854,0.0171,0.041,0.040400000000000005,0.012700000000000003,-0.015700000000000002,0.0055928412
200205,-0.07542130443111303,-4.204156750849552,-4.213279693146678,-3.7123358799950954,0.0041016102,0.2482556141,0.0222773404,0.0173,0.0015,0.040499999999999994,0.013399999999999995,0.0098,0.0
200206,-0.0781661612892321,-4.1224897491626304,-4.1977141953365535,-3.6113524338440746,0.0037079467,0.2665725018,0.0275227705,0.017,0.0187,0.039599999999999996,0.013200000000000003,-0.0114,0.0005561735
200207,0.005537311746261847,-4.045200303160939,-4.127490072100822,-3.48874940111177,0.0153427907,0.2820321945,0.0284410263,0.0168,0.0303,0.037599999999999995,0.013700000000000004,-0.020900000000000002,0.0011117287
200208,-0.11677059149059275,-4.0550952994243445,-4.050225755034028,-3.454868059764967,0.0094092909,0.284411556,0.0247476984,0.0162,0.0464,0.0348,0.0121,-0.0011999999999999997,0.0033314825
200209,0.08349252749277328,-3.9435972312791616,-4.060146134077593,-3.3010140512739397,0.0073661128,0.3245551555,0.029299296,0.0163,0.0417,0.031700000000000006,0.012499999999999997,-0.0087,0.0016602103
200210,0.05594398699881805,-4.020712001107434,-3.9378098457281117,-3.4114796972585015,0.0115896355,0.2934370638,0.025670932,0.0158,-0.0294,0.034999999999999996,0.014099999999999988,0.0053999999999999986,0.0016574586
200211,-0.06183502745380036,-4.070464758331704,-4.014964173655592,-3.4953215853888735,0.0044490751,0.2769754993,0.0229075973,0.0123,-0.0122,0.0398,0.0131,0.0252,0.0
200212,-0.028038003393992903,-4.002514281304905,-4.064743558434781,-3.4622639528662376,0.002639538,0.2953858956,0.0257359814,0.0119,0.0507,0.0365,0.012399999999999994,-0.014600000000000002,-0.0022062879
200301,-0.01636291552779887,-3.97161100216909,-3.999408495840513,-3.4020157601494043,0.0051675744,0.3059423072,0.0282889555,0.0117,-0.0106,0.0378,0.011799999999999998,0.0127,0.0044223328
200302,0.009355639617430139,-3.951364988491539,-3.9685148327503788,-3.353435250599266,0.0025641197,0.3122513206,0.0279187105,0.0117,0.0329,0.0355,0.011099999999999999,-0.006499999999999999,0.0077050083
200303,0.07852676631543287,-3.9566012500092262,-3.948278375756397,-3.331285316643828,0.0061361179,0.2861177008,0.0240985953,0.0113,-0.0135,0.0373,0.010600000000000005,0.0055,0.0060076461
200304,0.05088207098565737,-4.035743588331239,-3.957816238301762,-3.3637576218523715,0.0030648098,0.2696540306,0.0199668846,0.0113,0.0102,0.0368,0.011100000000000006,0.0127,-0.0021715527
200305,0.011834974828464528,-4.0865995414115295,-4.036953875922242,-3.3699248809383464,0.0022283195,0.2583755061,0.0064481102,0.0107,0.0592,0.0329,0.011599999999999992,-0.0121,-0.0016322089
200306,0.016773617921749615,-4.099086369390221,-4.087817481759367,-3.339527230353939,0.0019977007,0.2544883373,0.0012618836,0.0092,-0.0154,0.036,0.012199999999999996,0.0011000000000000003,0.0010899183
200307,0.018707696070895865,-4.106527817090342,-4.09044457223157,-3.3174673768760754,0.0020460156,0.2476433348,0.0002715813,0.009,-0.0982,0.0452,0.011299999999999998,0.010099999999999998,0.0010887316
200308,-0.011494812648584499,-4.115669324352394,-4.097953980561758,-3.298438535127772,0.0009660564,0.2428560733,0.0029170177,0.0095,0.0166,0.043699999999999996,0.011299999999999998,0.005299999999999999,0.0038064165
200309,0.05327175161716312,-4.095158170620028,-4.107174403188013,-3.250983129171457,0.0018690885,0.2465417826,0.0073234015,0.0094,0.0546,0.0396,0.010700000000000001,-0.004300000000000005,0.0032502709
200310,0.00851664310988371,-4.13273425911437,-4.079229990649424,-3.2203449584509345,0.0014076127,0.2333089667,0.0072114259,0.0092,-0.0283,0.0426,0.010299999999999997,0.008,-0.0010799136
200311,0.04978421185617834,-4.124153197219051,-4.117049971863006,-3.149841689191363,0.0009196631,0.2337541521,0.0100007887,0.0093,-0.0027,0.0426,0.010100000000000005,0.0079,-0.0027027027
200312,0.018098616773529478,-4.158235764316678,-4.108716865010207,-3.1273434815794428,0.0008937,0.2187398648,0.0069463157,0.009,0.0139,0.0421,0.009800000000000003,0.0,-0.0010840108
200401,0.013600506995427178,-4.163187152816101,-4.146058270553134,-3.122421427104703,0.0009787934,0.218027721,0.0068865017,0.0088,0.0187,0.0411,0.009000000000000001,0.0,0.0048833424
200402,-0.01569518393731019,-4.163291268911948,-4.151156168082822,-3.1129833267840277,0.0006107509,0.2160532204,0.0093613224,0.0093,0.023,0.03900000000000001,0.0077000000000000055,-0.0052,0.005399568
200403,-0.016606302284694632,-4.134909089068663,-4.151403309738653,-3.0753695736171793,0.0019812495,0.2817314655,0.0122820384,0.0094,0.0141,0.038,0.007800000000000001,-0.0023,0.0064446831
200404,0.012737280336814693,-4.107341142925132,-4.1242745364196765,-3.0321819357318116,0.0012309377,0.2853718668,0.0137662795,0.0094,-0.0588,0.0437,0.007300000000000008,0.005399999999999995,0.0032017076
200405,0.01870072041540923,-4.108834951201214,-4.09682392699565,-3.0186085778919725,0.0009776153,0.2864115739,0.0163300833,0.0102,-0.0051,0.0437,0.007100000000000002,-0.002,0.0058510638
200406,-0.034308895027298204,-4.116251010338664,-4.098421821089351,-3.011493430974487,0.0007707704,0.279631603,0.0144914269,0.0127,0.0121,0.040499999999999994,0.0076999999999999985,-0.0028000000000000004,0.0031729244
200407,0.0028002713819953147,-4.071356281732223,-4.106248519947553,-2.967030045607397,0.0007770943,0.2877883095,0.0147206707,0.0133,0.0155,0.039,0.007999999999999993,0.0029,-0.0015814444
200408,0.009659519308867768,-4.063737571700008,-4.061452851128294,-2.959834358094312,0.001442852,0.2868206158,0.0142786966,0.0148,0.0395,0.034499999999999996,0.008100000000000003,0.0,0.0005279831
200409,0.013762615711415339,-4.063251594831171,-4.053931258028965,-2.9597633215243553,0.0007056832,0.2894853015,0.0091322561,0.0165,0.0096,0.0323,0.008100000000000003,0.0005000000000000004,0.0021108179
200410,0.03865867330859676,-4.072327186714972,-4.058410230836759,-2.969189768993226,0.0012304685,0.2910095966,0.0074288562,0.0176,0.0154,0.0302,0.007400000000000004,0.0010000000000000009,0.0052659294
200411,0.031678613482260344,-4.105377928103085,-4.0675091486419515,-3.0025881145994178,0.0008574256,0.2798316459,0.01217691,0.0207,-0.0234,0.029500000000000002,0.0068000000000000005,0.0034000000000000002,0.0005238345
200412,-0.0257111023210049,-4.132525483451191,-4.100582992257999,-3.0300800678063418,0.0007278502,0.2706192427,0.0130015047,0.0219,0.025,0.0265,0.0068000000000000005,0.0006999999999999992,-0.0036649215
200501,0.01933268039152999,-4.093574501467722,-4.119190249436238,-2.9950011247207913,0.0008214051,0.2781798561,0.0135454958,0.0233,0.03,0.0232,0.006599999999999995,-0.0023,0.0021019443
200502,-0.01898906056777928,-4.099141693148527,-4.080414758274189,-3.004355253756177,0.0008344437,0.2710410236,0.0117584139,0.0254,-0.0128,0.0225,0.006200000000000004,0.0016000000000000007,0.0057682223
200503,-0.021205187112466686,-4.066850129556806,-4.086152881811334,-2.9757650694477737,0.0008598946,0.3198568893,0.009097231,0.0274,-0.0072,0.021400000000000002,0.006600000000000002,-0.005300000000000001,0.0078206465
200504,0.02939505500683548,-4.0350674050363455,-4.055380924384016,-2.9387649139666827,0.0018258937,0.3296244007,0.0079355619,0.0278,0.0373,0.018300000000000004,0.007199999999999998,-0.0046,0.0067252975
200505,-0.0006815969591017054,-4.053235642859483,-4.023723419474377,-2.951862774647361,0.000859416,0.3209655046,0.0047766126,0.0284,0.0297,0.015599999999999996,0.008600000000000003,-0.00020000000000000226,-0.0010277492
200506,0.03438552114438077,-4.04188099268636,-4.042023680163258,-2.935572391184396,0.0005421187,0.3269790569,0.0053656599,0.0297,0.0167,0.0132,0.009000000000000001,-0.0026,0.0005144033
200507,-0.011598326120349034,-4.0685573219081475,-4.033220870043418,-2.954135975503719,0.0006499082,0.3157342746,0.0044800758,0.0322,-0.0288,0.013400000000000002,0.008899999999999998,0.004399999999999998,0.0046272494
200508,0.0050391267144302915,-4.048686085560667,-4.0599715535330265,-2.9263543344911156,0.0006967234,0.3205331247,0.0054049394,0.0344,0.0333,0.008800000000000002,0.0087,-0.010000000000000002,0.0051177073
200509,-0.018691907251788743,-4.047098312956558,-4.040173405529698,-2.917050782327637,0.0006599007,0.3178915098,0.0067164013,0.0342,-0.0338,0.012199999999999996,0.009000000000000001,0.002799999999999997,0.0122199593
200510,0.03487780448282376,-4.017700239881921,-4.035600234195695,-2.8824414629550907,0.0018179863,0.3218081871,0.0057493057,0.0371,-0.0196,0.011299999999999998,0.009500000000000001,-0.0008000000000000021,0.0020120724
200511,-0.003155206707374474,-4.0409095510392135,-4.006328313362225,-2.9005879947013575,0.0005398989,0.3109143456,0.0057679659,0.0388,0.0076,0.009299999999999996,0.0097,0.002300000000000001,-0.0080321285
200512,0.022903562304989165,-4.028717143725602,-4.0296699937398435,-2.8834661768721572,0.0004329976,0.3134779566,0.0030588856,0.0389,0.0267,0.007200000000000005,0.009500000000000008,-0.004200000000000002,-0.004048583
200601,-0.0010718248218794294,-4.045380316943823,-4.020232355713305,-2.89514800447013,0.0009754252,0.3092262579,-0.0004457404,0.0424,-0.0118,0.0049999999999999975,0.009499999999999995,0.0025000000000000005,0.0076219512
200602,0.009432155981739984,-4.0374154835234055,-4.0369624894592535,-2.8823151890764325,0.0006485364,0.3056103611,0.0020383228,0.0443,0.0238,0.0013999999999999985,0.009200000000000007,-0.011000000000000001,0.0020171457
200603,0.008298638134741153,-4.040107047764665,-4.029072313795206,-2.8802369383656856,0.0005452508,0.3160094407,0.0021519945,0.0451,-0.0539,0.005600000000000001,0.008800000000000002,0.013500000000000005,0.0055359839
200604,-0.03232125319813395,-4.042679830428181,-4.0305974567530365,-2.884005270068596,0.0005998073,0.3088419778,-0.0034725183,0.046,-0.0247,0.007199999999999998,0.008399999999999998,0.0023,0.0085085085
200605,-0.0027050393709170265,-4.0018592136936455,-4.033264127279537,-2.8443562217223732,0.0013551637,0.3143403075,-0.0026567382,0.0472,0.001,0.0063,0.008000000000000007,-0.003,0.0049627792
200606,0.0015635181041499914,-3.992613677199137,-3.992527072913745,-2.8362647591806898,0.0021028157,0.3148502899,-0.0021954894,0.0479,0.0092,0.005200000000000003,0.008899999999999998,-0.0053,0.0019753086
200607,0.019870978994990046,-3.9883561986469678,-3.9832832744550095,-2.8232448657662914,0.0014516632,0.3138521753,-0.0023631203,0.0495,0.0199,0.0022999999999999965,0.00909999999999999,0.003799999999999998,0.0029571217
200608,0.021951088384618594,-4.000167361002613,-3.9791162364146206,-2.8265247138281007,0.0004692515,0.3084617987,-0.0084739867,0.0496,0.0299,0.0,0.009099999999999997,0.006200000000000001,0.001965602
200609,0.027917577728954108,-4.015277220726646,-3.991007844531342,-2.833333125156399,0.0005133952,0.3005932835,-0.0094934856,0.0481,0.017,0.00030000000000000165,0.009199999999999993,0.001299999999999999,-0.0049043649
200610,0.014126421262687941,-4.03545583401774,-4.004433997100514,-2.851959154477559,0.0004505882,0.2905991608,-0.00893474,0.0492,0.0077,-0.0011000000000000038,0.00909999999999999,0.004999999999999999,-0.0054213898
200611,0.00948287752835092,-4.041065492421903,-4.024732987299543,-2.8560476285762615,0.0005921951,0.2872418677,-0.0151110288,0.0494,0.0207,-0.002700000000000001,0.0087,0.0039000000000000007,-0.0014866204
200612,0.011204918070841806,-4.042989223647789,-4.030452387730941,-2.8564885381941956,0.0003575308,0.2816823997,-0.0150367791,0.0485,-0.0236,0.0005999999999999964,0.009000000000000001,0.00040000000000000105,0.0014888337
200701,-0.023866788802169987,-4.048813680832068,-4.034852508307541,-2.8637649510968846,0.0004504838,0.2781442105,-0.0139866635,0.0498,-0.0102,0.0004000000000000045,0.009399999999999999,0.0051,0.0030525273
200702,0.007042289616390954,-4.018650377937404,-4.040738683601793,-2.83503748585796,0.0014768552,0.2861484942,-0.0151410241,0.0503,0.0335,-0.002599999999999998,0.008899999999999991,-0.004800000000000002,0.0053503676
200703,0.03876008731647731,-4.020574470715256,-4.01064398679997,-2.8383713954370484,0.0015875259,0.2690500135,-0.0124863526,0.0494,-0.0145,-0.00010000000000000286,0.009700000000000007,-0.008599999999999998,0.0091056959
200704,0.02948823644398392,-4.054155754488722,-4.011775918251117,-2.8736782883805683,0.0005821462,0.2544561689,-0.0089118997,0.0487,0.0085,0.0001999999999999988,0.0092,0.0055,0.0064961627
200705,-0.020851279718593674,-4.077460811230365,-4.045430087482304,-2.8986845584045726,0.0006965734,0.2439114941,-0.0102831177,0.0473,-0.02,0.003699999999999995,0.0092,0.0022000000000000006,0.0061107187
200706,-0.035686011403218254,-4.050837513699606,-4.068814444519598,-2.873733350388295,0.0014724362,0.24789561,-0.0110640056,0.0461,-0.0091,0.005999999999999998,0.009100000000000004,-0.0057,0.0019379752
200707,0.010989197773532708,-4.00809518980528,-4.0405996906464665,-2.8663483926518594,0.0024262615,0.2515849644,-0.0152618551,0.0482,0.0284,0.001899999999999999,0.009200000000000007,-0.0316,-0.0002543772
200708,0.032591924655087715,-4.010738933438122,-3.9979573743728434,-2.904898019748221,0.0051339638,0.2488398512,-0.0121975375,0.042,0.0199,0.006699999999999998,0.008600000000000003,-0.004700000000000001,-0.0018339022
200709,0.014016145833835085,-4.035874853055756,-4.0007065694182655,-2.9665159668553227,0.0018684768,0.2392074367,-0.013015004,0.0389,0.0012,0.010000000000000002,0.0085,0.0123,0.0027559074
200710,-0.045457505945733785,-4.041316530477587,-4.026602972688879,-3.035338660470889,0.0016828778,0.2386170601,-0.0179547999,0.039,0.0155,0.009000000000000001,0.008199999999999999,-0.006699999999999999,0.0021391913
200711,-0.009529012404784192,-3.9870834004214966,-4.032126189790913,-3.047501132701418,0.005636836,0.2485796916,-0.025158604,0.0327,0.0468,0.011799999999999998,0.009600000000000004,-0.038900000000000004,0.0059396179
200712,-0.06581296076228338,-3.9693144296374907,-3.9779803594422924,-3.099512531066547,0.0023453304,0.2505829731,-0.0406372941,0.03,-0.0029,0.015,0.011600000000000006,0.0057,-0.0006708631
200801,-0.03402096322808219,-3.8993725925490015,-3.9624865021512785,-3.0659948824578436,0.0048317857,0.2627544223,-0.0431791533,0.0275,0.0213,0.0161,0.0121,-0.0196,0.0049705765
